targetId	gid	giAcc	refseq	symbol	geneid	chr	cytoband	startpos	stoppos	description	control_det_rate	case_det_rate	venn_state
GI_24308399-S	GI_24308399-S	GI_24308399	NM_138357.1	C10orf42	90550	10	10q22.1	74121894	74317457	coiled-coil domain containing 109A	1.00000	0.994318	both
GI_4505564-S	GI_4505564-S	GI_4505564	NM_000917.1	P4HA1	5033	10	10q21.3-q23.1	74436980	74526629	"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide I"	0.984043	0.994318	both
GI_6005783-S	GI_6005783-S	GI_6005783	NM_007265.1	HSGT1	11319	10	10q22.1	74564288	74597822	ecdysoneless homolog (Drosophila)	0.957447	0.903409	both
GI_33667083-S	GI_33667083-S	GI_33667083	NM_015190.3	DNAJC9	23234	10	10q22.2	74672587	74677030	"DnaJ (Hsp40) homolog, subfamily C, member 9"	0.994681	0.977273	both
GI_16554612-S	GI_16554612-S	GI_16554612	NM_016065.2	MRPS16	51021	10	10q22.1	74678606	74682456	mitochondrial ribosomal protein S16	0.989362	0.982955	both
GI_40255086-S	GI_40255086-S	GI_40255086	NM_145170.2	LOC118491	118491	10	10q22.2	74683525	74788617	tetratricopeptide repeat domain 18	0.914894	0.795455	control
GI_4809277-A	GI_4809277-A	GI_4809277	NM_001156.2	ANXA7	310	10	10q21.1-q21.2	74805209	74843830	annexin A7	1.00000	1.00000	both
GI_11036639-S	GI_11036639-S	GI_11036639	NM_021132.1	PPP3CB	5532	10	10q21-q22	74866617	74925757	"protein phosphatase 3 (formerly 2B), catalytic subunit, beta isoform"	1.00000	1.00000	both
GI_22749206-S	GI_22749206-S	GI_22749206	NM_152586.1	USP54	159195	10	10q22.2	74928059	74983104	ubiquitin specific peptidase 54	1.00000	1.00000	both
GI_38373670-A	GI_38373670-A	GI_38373670	NM_198597.1	SEC24C	9632	10	10q22.2	75174137	75201924	"SEC24 related gene family, member C (S. cerevisiae)"	1.00000	1.00000	both
GI_42558251-S	GI_42558251-S	GI_42558251	NM_203298.1	LOC118487	118487	10	10q22.2	75211833	75213136	coiled-coil-helix-coiled-coil-helix domain containing 1	0.957447	0.886364	control
GI_42734322-S	GI_42734322-S	GI_42734322	NM_015037.1	KIAA0913	23053	10	10q22.2	75222494	75231555	KIAA0913	1.00000	1.00000	both
GI_37551220-S	GI_37551220-S	GI_37551220	XM_044347.4	KIAA0913	23053	10	10q22.2	75222494	75231555	KIAA0913	0.994681	1.00000	both
GI_31377809-S	GI_31377809-S	GI_31377809	NM_003635.2	NDST2	8509	10	10q22	75231674	75241347	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2	1.00000	1.00000	both
GI_26667190-A	GI_26667190-A	GI_26667190	NM_001222.2	CAMK2G	818	10	10q22	75242264	75304348	calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma	1.00000	1.00000	both
GI_7669551-A	GI_7669551-A	GI_7669551	NM_003373.2	VCL	7414	10	10q22.1-q23	75427877	75549923	vinculin	0.957447	0.960227	both
GI_14916517-S	GI_14916517-S	GI_14916517	NM_012095.2	AP3M1	26985	10	10q22.2	75551521	75580792	"adaptor-related protein complex 3, mu 1 subunit"	1.00000	1.00000	both
GI_32484974-A	GI_32484974-A	GI_32484974	NM_006721.2	ADK	132	10	10q22	75580970	76139065	adenosine kinase	1.00000	1.00000	both
GI_42476280-S	GI_42476280-S	GI_42476280	NM_003375.2	VDAC2	7417	10	10q22	76640568	76661211	voltage-dependent anion channel 2	1.00000	1.00000	both
GI_31542746-S	GI_31542746-S	GI_31542746	NM_144589.2	FLJ23841	118881	10	10q22.2	76663734	76665775	catechol-O-methyltransferase domain containing 1	0.994681	1.00000	both
GI_34222201-S	GI_34222201-S	GI_34222201	NM_032772.3	ZNF503	84858	10	10q22.2	76827914	76831430	zinc finger protein 503	0.978723	0.909091	both
GI_26638649-S	GI_26638649-S	GI_26638649	NM_002247.2	KCNMA1	3778	10	10q22.3	78299365	79067582	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"	1.00000	1.00000	both
GI_28466996-S	GI_28466996-S	GI_28466996	NM_004747.2	DLG5	9231	10	10q23	79220556	79298958	"discs, large homolog 5 (Drosophila)"	1.00000	1.00000	both
GI_14916502-A	GI_14916502-A	GI_14916502	NM_001026.2	RPS24	6229	10	10q22-q23	79463579	79470479	ribosomal protein S24	1.00000	1.00000	both
GI_31543542-S	GI_31543542-S	GI_31543542	NM_020338.1	RAI17	57178	10	10q22.3	80630836	80746278	"zinc finger, MIZ-type containing 1"	1.00000	1.00000	both
GI_45439321-S	GI_45439321-S	GI_45439321	NM_005729.3	PPIF	10105	10	10q22-q23	80777225	80785095	peptidylprolyl isomerase F (cyclophilin F)	1.00000	1.00000	both
GI_23503314-S	GI_23503314-S	GI_23503314	NM_153367.1	FLJ90798	219654	10	10q22.3	80812086	80875388	chromosome 10 open reading frame 56	1.00000	1.00000	both
GI_42476329-S	GI_42476329-S	GI_42476329	NM_003019.3	SFTPD	6441	10	10q22.2-q23.1	81687475	81698840	"surfactant, pulmonary-associated protein D"	0.936170	0.789773	control
GI_22165429-A	GI_22165429-A	GI_22165429	NM_001157.2	ANXA11	311	10	10q23	81904859	81955307	annexin A11	1.00000	1.00000	both
GI_31543190-S	GI_31543190-S	GI_31543190	NM_032333.2	MGC4248	84293	10	10q23.1	82158277	82182726	chromosome 10 open reading frame 58	0.968085	0.954545	both
GI_13569888-S	GI_13569888-S	GI_13569888	NM_030927.1	DC-TM4F2	81619	10	10q23.1	82204046	82269365	tetraspanin 14	1.00000	0.988636	both
GI_7657479-S	GI_7657479-S	GI_7657479	NM_014394.1	GHITM	27069	10	10q23.1	85889237	85903290	growth hormone inducible transmembrane protein	1.00000	1.00000	both
GI_24308130-S	GI_24308130-S	GI_24308130	NM_018999.1	KIAA1128	54462	10	10q23.1	86078389	86268255	KIAA1128	0.994681	1.00000	both
GI_42734324-S	GI_42734324-S	GI_42734324	NM_015045.1	KIAA0261	23063	10	10q23.2	88184992	88271520	wings apart-like homolog (Drosophila)	0.946809	0.943182	both
GI_13376090-S	GI_13376090-S	GI_13376090	NM_024756.1	MMRN2	79812	10	10q23.2	88685575	88707351	multimerin 2	1.00000	1.00000	both
GI_4507112-S	GI_4507112-S	GI_4507112	NM_003087.1	SNCG	6623	10	10q23.2-q23.3	88708394	88712994	"synuclein, gamma (breast cancer-specific protein 1)"	1.00000	1.00000	both
GI_5802975-S	GI_5802975-S	GI_5802975	NM_006829.1	APM2	10974	10	10q23.2	88718167	88720645	chromosome 10 open reading frame 116	1.00000	1.00000	both
GI_4885280-S	GI_4885280-S	GI_4885280	NM_005271.1	GLUD1	2746	10	10q23.3	88800222	88844602	glutamate dehydrogenase 1	1.00000	1.00000	both
GI_12963480-S	GI_12963480-S	GI_12963480	NM_019054.1	MGC5560	54537	10	10q23.2	88844932	88941199	"family with sequence similarity 35, member A"	0.957447	0.994318	both
GI_31377643-S	GI_31377643-S	GI_31377643	NM_032810.2	FLJ14600	84896	10	10q23.2	89502854	89567896	"ATPase family, AAA domain containing 1"	0.968085	0.943182	both
GI_38505204-S	GI_38505204-S	GI_38505204	NM_000314.2	PTEN	5728	10	10q23.3	89613174	89716381	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	0.968085	0.948864	both
GI_33147079-S	GI_33147079-S	GI_33147079	NM_020799.1	AMSH-LP	57559	10	10q23.31	90630005	90673223	STAM binding protein-like 1	0.989362	0.965909	both
GI_4501882-S	GI_4501882-S	GI_4501882	NM_001613.1	ACTA2	59	10	10q23.3	90684810	90702490	"actin, alpha 2, smooth muscle, aorta"	1.00000	1.00000	both
GI_4557720-S	GI_4557720-S	GI_4557720	NM_000235.1	LIPA	3988	10	10q23.2-q23.3	90963308	91001639	"lipase A, lysosomal acid, cholesterol esterase (Wolman disease)"	1.00000	1.00000	both
GI_34222091-S	GI_34222091-S	GI_34222091	NM_001547.3	IFIT2	3433	10	10q23-q25	91051782	91058660	interferon-induced protein with tetratricopeptide repeats 2	0.994681	1.00000	both
GI_31542979-S	GI_31542979-S	GI_31542979	NM_001549.2	IFIT4	3437	10	10q24	91077732	91090313	interferon-induced protein with tetratricopeptide repeats 3	0.904255	0.903409	both
GI_4504584-S	GI_4504584-S	GI_4504584	NM_001548.1	IFIT1	3434	10	10q25-q26	91142357	91153585	interferon-induced protein with tetratricopeptide repeats 1	0.994681	0.994318	both
GI_6912629-S	GI_6912629-S	GI_6912629	NM_012420.1	IFIT5	24138	10	10q23.31	91164418	91170732	interferon-induced protein with tetratricopeptide repeats 5	0.978723	0.965909	both
GI_23510397-A	GI_23510397-A	GI_23510397	NM_138316.2	PANK1	53354	10	10q23.31	91332728	91395194	pantothenate kinase 1	1.00000	1.00000	both
GI_42476161-S	GI_42476161-S	GI_42476161	NM_005398.3	PPP1R3C	5507	10	10q23-q24	93378178	93382837	"protein phosphatase 1, regulatory (inhibitor) subunit 3C"	1.00000	1.00000	both
GI_7662391-S	GI_7662391-S	GI_7662391	NM_014912.1	CPEB3	22849	10	10q23.32	93798378	94040823	cytoplasmic polyadenylation element binding protein 3	1.00000	1.00000	both
GI_19923500-S	GI_19923500-S	GI_19923500	NM_017824.2	FLJ20445	54708	10	10q23.32	94040899	94103700	membrane-associated ring finger (C3HC4) 5	0.925532	0.812500	control
GI_30410709-S	GI_30410709-S	GI_30410709	NM_019053.2	SEC15L1	54536	10	10q23.33	94584449	94809240	exocyst complex component 6	1.00000	0.988636	both
GI_19718758-A	GI_19718758-A	GI_19718758	NM_133337.1	FER1L3	26509	10	10q24	95056175	95232028	"fer-1-like 3, myoferlin (C. elegans)"	0.904255	0.863636	control
GI_4826815-S	GI_4826815-S	GI_4826815	NM_005097.1	LGI1	9211	10	10q24	95507667	95547905	"leucine-rich, glioma inactivated 1"	1.00000	1.00000	both
GI_19923454-S	GI_19923454-S	GI_19923454	NM_016341.2	PLCE1	51196	10	10q23	95780558	96078138	"phospholipase C, epsilon 1"	0.920213	0.835227	control
GI_31377626-S	GI_31377626-S	GI_31377626	NM_022451.9	AD24	64318	10	10q23.33	96082978	96112672	nucleolar complex associated 3 homolog (S. cerevisiae)	1.00000	0.971591	both
GI_13787188-A	GI_13787188-A	GI_13787188	NM_000770.2	CYP2C8	1558	10	10q23.33	96786518	96819171	"cytochrome P450, family 2, subfamily C, polypeptide 8"	0.909574	0.607955	control
GI_7661699-I	GI_7661699-I	GI_7661699	NM_015385.1	SORBS1	10580	10	10q23.3-q24.1	97061519	97311160	sorbin and SH3 domain containing 1	1.00000	1.00000	both
GI_21361367-S	GI_21361367-S	GI_21361367	NM_002860.2	PYCS	5832	10	10q24.3	97355675	97406556	"aldehyde dehydrogenase 18 family, member A1"	0.994681	1.00000	both
GI_16945967-S	GI_16945967-S	GI_16945967	NM_033207.2	TMEM10	93377	10	10q23-q24	98092962	98109081	transmembrane protein 10	1.00000	0.977273	both
GI_33859832-S	GI_33859832-S	GI_33859832	NM_020123.2	SMBP	56889	10	10q24.1	98270419	98336798	transmembrane 9 superfamily member 3	1.00000	1.00000	both
GI_39930472-S	GI_39930472-S	GI_39930472	NM_032440.1	MLR2	84458	10	10q24	98582726	98708654	ligand dependent nuclear receptor corepressor	0.962766	0.982955	both
GI_4507060-S	GI_4507060-S	GI_4507060	NM_003061.1	SLIT1	6585	10	10q23.3-q24	98750600	98935652	slit homolog 1 (Drosophila)	0.909574	0.693182	control
GI_31317237-S	GI_31317237-S	GI_31317237	NM_012083.2	FRAT2	23401	10	10q24.1	99082243	99084447	frequently rearranged in advanced T-cell lymphomas 2	1.00000	1.00000	both
GI_34147326-S	GI_34147326-S	GI_34147326	NM_015179.2	KIAA0690	23223	10	10q24.1	99106447	99151054	ribosomal RNA processing 12 homolog (S. cerevisiae)	1.00000	1.00000	both
GI_31543395-S	GI_31543395-S	GI_31543395	NM_002629.2	PGAM1	5223	10	10q25.3	99176016	99183187	phosphoglycerate mutase 1 (brain)	1.00000	1.00000	both
GI_37594446-A	GI_37594446-A	GI_37594446	NM_198045.1	ZDHHC16	84287	10	10q24.1	99195919	99207116	"zinc finger, DHHC-type containing 16"	1.00000	1.00000	both
GI_31543206-S	GI_31543206-S	GI_31543206	NM_022362.2	MMS19L	64210	10	10q24-q25	99208070	99248154	MMS19 nucleotide excision repair homolog (S. cerevisiae)	1.00000	1.00000	both
GI_34222339-S	GI_34222339-S	GI_34222339	NM_024954.3	FLJ11807	80019	10	10q24.1	99248757	99320949	ubiquitin domain containing 1	0.925532	0.954545	both
GI_31341691-S	GI_31341691-S	GI_31341691	NM_178832.2	C10orf83	118812	10	10q24.1	99364299	99383226	chromosome 10 open reading frame 83	1.00000	0.994318	both
GI_19923532-S	GI_19923532-S	GI_19923532	NM_018425.2	PI4KII	55361	10	10q24	99390432	99426176	phosphatidylinositol 4-kinase type 2 alpha	0.952128	0.943182	both
GI_11119427-S	GI_11119427-S	GI_11119427	NM_021732.1	VIP32	60370	10	10q24.2	99427170	99436959	arginine vasopressin-induced 1	1.00000	1.00000	both
GI_34303918-S	GI_34303918-S	GI_34303918	NM_144588.3	ZFYVE27	118813	10	10q24.2	99486874	99510641	"zinc finger, FYVE domain containing 27"	0.936170	0.931818	both
GI_32563526-S	GI_32563526-S	GI_32563526	NM_014472.2	C10orf28	27291	10	10q24.2	99884424	99994641	chromosome 10 open reading frame 28	0.994681	1.00000	both
GI_14249307-S	GI_14249307-S	GI_14249307	NM_032709.1	C10orf33	84795	10	10q24.2	100133313	100164930	chromosome 10 open reading frame 33	0.989362	0.982955	both
GI_9966788-S	GI_9966788-S	GI_9966788	NM_020348.1	CNNM1	26507	10	10q24.2	101080022	101144076	cyclin M1	1.00000	1.00000	both
GI_4504066-S	GI_4504066-S	GI_4504066	NM_002079.1	GOT1	2805	10	10q24.1-q25.1	101146617	101180335	"glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)"	1.00000	1.00000	both
GI_19923633-S	GI_19923633-S	GI_19923633	NM_031212.2	SLC25A28	81894	10	10q23-q24	101360271	101370089	"solute carrier family 25, member 28"	1.00000	1.00000	both
GI_37655158-A	GI_37655158-A	GI_37655158	NM_004376.3	COX15	1355	10	10q24	101461590	101481889	"COX15 homolog, cytochrome c oxidase assembly protein (yeast)"	1.00000	1.00000	both
GI_7705727-S	GI_7705727-S	GI_7705727	NM_015960.1	CGI-32	51076	10	10q24.2	101481992	101505878	cutC copper transporter homolog (E. coli)	1.00000	0.994318	both
GI_24431956-S	GI_24431956-S	GI_24431956	NM_006459.2	C10orf69	10613	10	10q21-q22	101899840	101935392	ER lipid raft associated 1	0.989362	0.982955	both
GI_37059735-S	GI_37059735-S	GI_37059735	NM_018294.3	CWF19L1	55280	10	10q24.2-q24.31	101982044	102017426	"CWF19-like 1, cell cycle control (S. pombe)"	1.00000	1.00000	both
GI_28603839-S	GI_28603839-S	GI_28603839	NM_173809.1	MGC10120	282991	10	10q24.31	102023702	102036428	"biogenesis of lysosome-related organelles complex-1, subunit 2"	1.00000	1.00000	both
GI_31982900-S	GI_31982900-S	GI_31982900	NM_005063.3	SCD	6319	10	10q23-q24	102096761	102114577	stearoyl-CoA desaturase (delta-9-desaturase)	1.00000	1.00000	both
GI_38149839-A	GI_38149839-A	GI_38149839	NM_015490.3	SEC31L2	25956	10	10q24.31	102236392	102269584	SEC31 homolog B (S. cerevisiae)	1.00000	1.00000	both
GI_4826853-S	GI_4826853-S	GI_4826853	NM_005004.1	NDUFB8	4714	10	10q23.2-q23.33	102273486	102279625	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa"	1.00000	1.00000	both
GI_8923568-S	GI_8923568-S	GI_8923568	NM_017902.1	HIF1AN	55662	10	10q24	102285685	102299747	"hypoxia-inducible factor 1, alpha subunit inhibitor"	0.994681	0.982955	both
GI_21389374-I	GI_21389374-I	GI_21389374	NM_144592.1	C10orf6	55719	10	10q24.31	102662315	102714878	chromosome 10 open reading frame 6	1.00000	1.00000	both
GI_27532981-I	GI_27532981-I	GI_27532981	NM_018121.2	C10orf6	55719	10	10q24.31	102662315	102714878	chromosome 10 open reading frame 6	1.00000	1.00000	both
GI_28872735-A	GI_28872735-A	GI_28872735	NM_176793.1	MRPL43	84545	10	10q24.31	102727568	102737261	mitochondrial ribosomal protein L43	0.973404	0.994318	both
GI_28872733-I	GI_28872733-I	GI_28872733	NM_032112.2	MRPL43	84545	10	10q24.31	102727568	102737261	mitochondrial ribosomal protein L43	1.00000	1.00000	both
GI_39725941-S	GI_39725941-S	GI_39725941	NM_021830.3	PEO1	56652	10	10q23.3-q24.3	102737301	102744147	progressive external ophthalmoplegia 1	0.952128	0.931818	both
GI_45331214-S	GI_45331214-S	GI_45331214	NM_032429.1	LZTS2	84445	10	10q24	102746954	102757579	"leucine zipper, putative tumor suppressor 2"	0.962766	0.943182	both
GI_37039609-A	GI_37039609-A	GI_37039609	NM_003939.2	BTRC	8945	10	10q24.32	103103814	103307059	beta-transducin repeat containing	1.00000	1.00000	both
GI_38146101-S	GI_38146101-S	GI_38146101	NM_013274.2	POLL	27343	10	10q23	103328628	103337962	"polymerase (DNA directed), lambda"	1.00000	0.988636	both
GI_39930354-S	GI_39930354-S	GI_39930354	NM_015448.1	DPCD	25911	10	10q24.32	103338078	103359399	deleted in a mouse model of primary ciliary dyskinesia	1.00000	0.988636	both
GI_24475655-S	GI_24475655-S	GI_24475655	NM_022039.2	SHFM3	6468	10	10q24	103360410	103444732	F-box and WD repeat domain containing 4	0.994681	1.00000	both
GI_6857817-S	GI_6857817-S	GI_6857817	NM_006993.1	NPM3	10360	10	10q24.31	103531071	103533147	"nucleophosmin/nucleoplasmin, 3"	1.00000	0.994318	both
GI_11024697-S	GI_11024697-S	GI_11024697	NM_012215.1	MGEA5	10724	10	10q24.1-q24.3	103534198	103568164	meningioma expressed antigen 5 (hyaluronidase)	1.00000	1.00000	both
GI_13375700-S	GI_13375700-S	GI_13375700	NM_024541.1	C10orf76	79591	10	10q24.32	103595345	103743289	chromosome 10 open reading frame 76	0.989362	0.994318	both
GI_31881784-S	GI_31881784-S	GI_31881784	NM_024747.4	HPS6	79803	10	10q24.32	103815136	103817782	Hermansky-Pudlak syndrome 6	1.00000	0.988636	both
GI_40807451-S	GI_40807451-S	GI_40807451	NM_015062.3	PPRC1	23082	10	10q24.32	103882776	103900079	"peroxisome proliferator-activated receptor gamma, coactivator-related 1"	1.00000	1.00000	both
GI_4758415-S	GI_4758415-S	GI_4758415	NM_004193.1	GBF1	8729	10	10q24	103995298	104132638	golgi-specific brefeldin A resistance factor 1	1.00000	1.00000	both
GI_37550803-S	GI_37550803-S	GI_37550803	XM_350802.1	MGC11279	79176	10	10q24.32	104169578	104172882	F-box and leucine-rich repeat protein 15	0.994681	1.00000	both
GI_13128995-S	GI_13128995-S	GI_13128995	NM_024040.1	CUEDC2	79004	10	10q24.32	104172995	104182342	CUE domain containing 2	1.00000	1.00000	both
GI_45439364-S	GI_45439364-S	GI_45439364	NM_024789.2	FLJ22529	79847	10	10q24.32	104211159	104226791	transmembrane protein 180	1.00000	1.00000	both
GI_13325058-S	GI_13325058-S	GI_13325058	NM_005736.2	ACTR1A	10121	10	10q24.32	104228975	104252451	"ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)"	1.00000	1.00000	both
GI_19923478-S	GI_19923478-S	GI_19923478	NM_016169.2	SUFU	51684	10	10q24.32	104253753	104383198	suppressor of fused homolog (Drosophila)	0.978723	0.948864	both
GI_13569865-S	GI_13569865-S	GI_13569865	NM_030912.1	TRIM8	81603	10	10q24.3	104394355	104408064	tripartite motif-containing 8	1.00000	1.00000	both
GI_38569402-S	GI_38569402-S	GI_38569402	NM_004311.2	ARL3	403	10	10q23.3	104423477	104464179	ADP-ribosylation factor-like 3	1.00000	1.00000	both
GI_21389380-S	GI_21389380-S	GI_21389380	NM_144591.1	C10orf32	119032	10	10q24.32	104604008	104613959	chromosome 10 open reading frame 32	0.957447	0.965909	both
GI_40068050-I	GI_40068050-I	GI_40068050	NM_199077.1	CNNM2	54805	10	10q24.32	104668103	104828230	cyclin M2	0.989362	0.994318	both
GI_20149601-S	GI_20149601-S	GI_20149601	NM_012229.2	NT5C2	22978	10	10q24.32-q24.33	104837901	104943005	"5'-nucleotidase, cytosolic II"	1.00000	1.00000	both
GI_39725658-S	GI_39725658-S	GI_39725658	NM_032727.2	INA	9118	10	10q24.33	105026909	105040092	"internexin neuronal intermediate filament protein, alpha"	1.00000	1.00000	both
GI_21071064-A	GI_21071064-A	GI_21071064	NM_139052.1	TAF5	6877	10	10q24-q25.2	105117713	105138811	"TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 100kDa"	0.909574	0.846591	control
GI_42659368-S	GI_42659368-S	GI_42659368	XM_374829.1	PDCD11	22984	10	10q24.33	105146401	105196008	programmed cell death 11	0.968085	0.977273	both
GI_39725697-S	GI_39725697-S	GI_39725697	NM_015916.3	LOC51063	51063	10	10pter-q26.12	105196535	105202064	"family with sequence similarity 26, member B"	0.973404	0.948864	both
GI_21314780-S	GI_21314780-S	GI_21314780	NM_004210.3	NEURL	9148	10	10q25.1	105244037	105342292	neuralized homolog (Drosophila)	0.994681	1.00000	both
GI_34147613-S	GI_34147613-S	GI_34147613	NM_024928.3	OBFC1	79991	10	10q24.33	105632289	105667955	oligonucleotide/oligosaccharide-binding fold containing 1	0.909574	0.789773	control
GI_4758483-S	GI_4758483-S	GI_4758483	NM_004832.1	GSTO1	9446	10	10q25.1	106004667	106017202	glutathione S-transferase omega 1	1.00000	1.00000	both
GI_38016130-S	GI_38016130-S	GI_38016130	NM_183239.1	GSTO2	119391	10	10q25.1	106018620	106049165	glutathione S-transferase omega 2	0.994681	0.982955	both
GI_18379345-S	GI_18379345-S	GI_18379345	NM_014978.1	SORCS3	22986	10	10q23-q25	106390848	107014982	sortilin-related VPS10 domain containing receptor 3	0.930851	0.750000	control
GI_18379341-S	GI_18379341-S	GI_18379341	NM_052918.2	SORCS1	114815	10	10q23-q25	108323410	108914281	sortilin-related VPS10 domain containing receptor 1	0.984043	0.943182	both
GI_21359928-S	GI_21359928-S	GI_21359928	NM_020383.2	XPNPEP1	7511	10	10q25.3	111614513	111673191	"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble"	1.00000	1.00000	both
GI_45593148-A	GI_45593148-A	GI_45593148	NM_019903.2	ADD3	120	10	10q24.2-q24.3	111755715	111885312	adducin 3 (gamma)	1.00000	1.00000	both
GI_18641367-A	GI_18641367-A	GI_18641367	NM_130439.1	MXI1	4601	10	10q24-q25	111957352	112037112	MAX interactor 1	1.00000	1.00000	both
GI_21361283-S	GI_21361283-S	GI_21361283	NM_005871.2	SMNDC1	10285	10	10q23	112042787	112054686	survival motor neuron domain containing 1	0.984043	0.994318	both
GI_12707565-S	GI_12707565-S	GI_12707565	NM_004419.2	DUSP5	1847	10	10q25	112247614	112261291	dual specificity phosphatase 5	0.968085	0.943182	both
GI_24475891-S	GI_24475891-S	GI_24475891	NM_005445.2	CSPG6	9126	10	10q25	112317438	112354381	structural maintenance of chromosomes 3	0.962766	0.897727	control
GI_34304340-A	GI_34304340-A	GI_34304340	NM_014456.3	PDCD4	27250	10	10q24	112621585	112649753	programmed cell death 4 (neoplastic transformation inhibitor)	1.00000	1.00000	both
GI_41281397-S	GI_41281397-S	GI_41281397	NM_007373.2	SHOC2	8036	10	10q25	112713902	112763412	soc-2 suppressor of clear homolog (C. elegans)	1.00000	0.994318	both
